"","UserID","Continent"
"21424",1363978,"Europe"
"21425",1363979,"Asia"
"21426",1363981,"Europe"
"21427",1363982,"Europe"
"21428",1363983,"Europe"
"21429",1363985,"Europe"
"21430",1363988,"Europe"
"21431",1363990,"Europe"
"21432",1363991,"Asia"
"21433",1363992,"Europe"
"21434",1363996,"Europe"
"21435",1363998,"Europe"
"21436",1363999,"Europe"
"21437",1364001,"Europe"
"21438",1364002,"Europe"
"21439",1364006,"Europe"
"21440",1364007,"Europe"
"21441",1364010,"Europe"
"21442",1364013,"Europe"
"21443",1364014,"Europe"
"21444",1364015,"Europe"
"21445",1364017,"Europe"
"21446",1364018,"Europe"
"21447",1364019,"Europe"
"21448",1364020,"Europe"
"21449",1364021,"Europe"
"21450",1364023,"Asia"
"21451",1364024,"Europe"
"21452",1364026,"Europe"
"21453",1364028,"Europe"
"21454",1364030,"Europe"
"21455",1364033,"Europe"
"21456",1364036,"Europe"
"21457",1364037,"Asia"
"21458",1364039,"Europe"
"21459",1364040,"Europe"
"21460",1364042,"Europe"
"21461",1364043,"Europe"
"21462",1364048,"Europe"
"21463",1364051,"Europe"
"21464",1364054,"Europe"
"21465",1364055,"Europe"
"21466",1364057,"Asia"
"21467",1364058,"Europe"
"21468",1364059,"Europe"
"21469",1364062,"Europe"
"21470",1364063,"Europe"
"21471",1364064,"Europe"
"21472",1364066,"Europe"
"21473",1364068,"Europe"
"21474",1364069,"Asia"
"21475",1364070,"Europe"
"21476",1364071,"Europe"
"21477",1364074,"Europe"
"21478",1364075,"Europe"
"21479",1364076,"Europe"
"21480",1364078,"Europe"
"21481",1364079,"Europe"
"21482",1364082,"Europe"
"21483",1364083,"Europe"
"21484",1364084,"Europe"
"21485",1364087,"Europe"
"21486",1364089,"Europe"
"21487",1364090,"Europe"
"21488",1364091,"Europe"
"21489",1364096,"Europe"
"21490",1364097,"Europe"
"21491",1364100,"Europe"
"21492",1364101,"Europe"
"21493",1364102,"Asia"
"21494",1364105,"Europe"
"21495",1364106,"Europe"
"21496",1364107,"Europe"
"21497",1364108,"Europe"
"21498",1364109,"Europe"
"21499",1364115,"Europe"
"21500",1364116,"Europe"
"21501",1364118,"Europe"
"21502",1364119,"Europe"
"21503",1364121,"Europe"
"21504",1364122,"Europe"
"21505",1364123,"Asia"
"21506",1364127,"Asia"
"21507",1364128,"Asia"
"21508",1364133,"Europe"
"21509",1364135,"Europe"
"21510",1364138,"Europe"
"21511",1364139,"Europe"
"21512",1364142,"Europe"
"21513",1364144,"Europe"
"21514",1364146,"Europe"
"21515",1364149,"Europe"
"21516",1364151,"Europe"
"21517",1364153,"Europe"
"21518",1364157,"Asia"
"21519",1364159,"Europe"
"21520",1364160,"Europe"
"21521",1364161,"Europe"
"21522",1364164,"Europe"
"21523",1364165,"Europe"
"21524",1364168,"Europe"
"21525",1364169,"Europe"
"21526",1364171,"Europe"
"21527",1364173,"Europe"
"21528",1364175,"Europe"
"21529",1364178,"Europe"
"21530",1364179,"Europe"
"21531",1364180,"Europe"
"21532",1364182,"Europe"
"21533",1364183,"Europe"
"21534",1364184,"Europe"
"21535",1364188,"Europe"
"21536",1364189,"Europe"
"21537",1364190,"Asia"
"21538",1364193,"Asia"
"21539",1364194,"Europe"
"21540",1364196,"Europe"
"21541",1364197,"Europe"
"21542",1364199,"Europe"
"21543",1364200,"Asia"
"21544",1364204,"Europe"
"21545",1364206,"Europe"
"21546",1364207,"Europe"
"21547",1364212,"Europe"
"21548",1364213,"Europe"
"21549",1364218,"Europe"
"21550",1364221,"Europe"
"21551",1364224,"Europe"
"21552",1364226,"Europe"
"21553",1364231,"Europe"
"21554",1364232,"Asia"
"21555",1364233,"Europe"
"21556",1364234,"Europe"
"21557",1364238,"Europe"
"21558",1364241,"Europe"
"21559",1364243,"Europe"
"21560",1364244,"Asia"
"21561",1364245,"Europe"
"21562",1364248,"Europe"
"21563",1364251,"Europe"
"21564",1364252,"Europe"
"21565",1364253,"Europe"
"21566",1364262,"Europe"
"21567",1364264,"Europe"
"21568",1364265,"Europe"
"21569",1364266,"Europe"
"21570",1364267,"Europe"
"21571",1364269,"Europe"
"21572",1364270,"Europe"
"21573",1364272,"Europe"
"21574",1364274,"Europe"
"21575",1364275,"Europe"
"21576",1364276,"Europe"
"21577",1364277,"Americas"
"21578",1364281,"Asia"
"21579",1364283,"Europe"
"21580",1364285,"Europe"
"21581",1364287,"Asia"
"21582",1364288,"Europe"
"21583",1364289,"Europe"
"21584",1364291,"Europe"
"21585",1364293,"Europe"
"21586",1364295,"Europe"
"21587",1364296,"Asia"
"21588",1364298,"Europe"
"21589",1364299,"Europe"
"21590",1364300,"Europe"
"21591",1364302,"Asia"
"21592",1364303,"Europe"
"21593",1364309,"Europe"
"21594",1364312,"Europe"
"21595",1364313,"Europe"
"21596",1364314,"Europe"
"21597",1364316,"Europe"
"21598",1364318,"Europe"
"21599",1364320,"Europe"
"21600",1364321,"Europe"
"21601",1364322,"Europe"
"21602",1364323,"Europe"
"21603",1364325,"Europe"
"21604",1364326,"Europe"
"21605",1364327,"Europe"
"21606",1364331,"Europe"
"21607",1364336,"Europe"
"21608",1364338,"Europe"
"21609",1364340,"Europe"
"21610",1364341,"Europe"
"21611",1364346,"Europe"
"21612",1364348,"Europe"
"21613",1364351,"Europe"
"21614",1364352,"Europe"
"21615",1364356,"Europe"
"21616",1364358,"Asia"
"21617",1364362,"Europe"
"21618",1364363,"Europe"
"21619",1364366,"Europe"
"21620",1364368,"Europe"
"21621",1364369,"Europe"
"21622",1364371,"Europe"
"21623",1364374,"Europe"
"21624",1364375,"Asia"
"21625",1364380,"Europe"
"21626",1364382,"Europe"
"21627",1364384,"Europe"
"21628",1364387,"Europe"
"21629",1364388,"Europe"
"21630",1364389,"Europe"
"21631",1364390,"Europe"
"21632",1364391,"Europe"
"21633",1364392,"Europe"
"21634",1364395,"Europe"
"21635",1364397,"Europe"
"21636",1364398,"Europe"
"21637",1364399,"Europe"
"21638",1364400,"Europe"
"21639",1364402,"Europe"
"21640",1364403,"Europe"
"21641",1364404,"Europe"
"21642",1364406,"Europe"
"21643",1364407,"Asia"
"21644",1364409,NA
"21645",1364411,"Asia"
"21646",1364413,"Europe"
"21647",1364414,"Europe"
"21648",1364415,"Europe"
"21649",1364416,"Europe"
"21650",1364417,"Europe"
"21651",1364418,"Asia"
"21652",1364420,"Europe"
"21653",1364422,"Europe"
"21654",1364424,"Europe"
"21655",1364425,"Europe"
"21656",1364429,"Asia"
"21657",1364430,"Europe"
"21658",1364432,"Europe"
"21659",1364435,"Europe"
"21660",1364436,"Europe"
"21661",1364438,"Europe"
"21662",1364440,"Europe"
"21663",1364442,"Europe"
"21664",1364443,"Europe"
"21665",1364445,"Asia"
"21666",1364449,"Europe"
"21667",1364450,"Europe"
"21668",1364451,"Europe"
"21669",1364452,"Europe"
"21670",1364453,"Asia"
"21671",1364454,"Europe"
"21672",1364455,"Europe"
"21673",1364456,"Europe"
"21674",1364458,"Europe"
"21675",1364459,"Europe"
"21676",1364460,"Europe"
"21677",1364464,"Europe"
"21678",1364467,"Europe"
"21679",1364468,"Europe"
"21680",1364474,"Europe"
"21681",1364475,"Europe"
"21682",1364477,"Europe"
"21683",1364478,"Europe"
"21684",1364481,"Europe"
"21685",1364482,"Europe"
"21686",1364483,"Europe"
"21687",1364485,"Europe"
"21688",1364486,"Europe"
"21689",1364490,"Asia"
"21690",1364491,"Europe"
"21691",1364494,"Europe"
"21692",1364495,"Europe"
"21693",1364496,"Europe"
"21694",1364497,"Europe"
"21695",1364501,"Europe"
"21696",1364502,"Europe"
"21697",1364504,"Europe"
"21698",1364506,"Europe"
"21699",1364507,"Europe"
"21700",1364508,"Europe"
"21701",1364515,"Europe"
"21702",1364517,"Europe"
"21703",1364529,"Europe"
"21704",1364530,"Europe"
"21705",1364531,"Europe"
"21706",1364534,"Europe"
"21707",1364535,"Europe"
"21708",1364536,"Europe"
"21709",1364538,"Europe"
"21710",1364539,"Europe"
"21711",1364541,"Europe"
"21712",1364542,"Europe"
"21713",1364544,"Europe"
"21714",1364554,"Americas"
"21715",1364555,"Europe"
"21716",1364556,"Europe"
"21717",1364558,"Europe"
"21718",1364561,"Europe"
"21719",1364562,"Europe"
"21720",1364563,"Europe"
"21721",1364566,"Europe"
"21722",1364567,"Asia"
"21723",1364569,"Asia"
"21724",1364570,"Europe"
"21725",1364571,"Asia"
"21726",1364572,"Europe"
"21727",1364573,"Asia"
"21728",1364575,"Europe"
"21729",1364576,"Europe"
"21730",1364577,"Europe"
"21731",1364584,"Europe"
"21732",1364585,"Europe"
"21733",1364589,"Europe"
"21734",1364593,"Europe"
"21735",1364601,"Europe"
"21736",1364603,"Europe"
"21737",1364604,"Europe"
"21738",1364605,"Asia"
"21739",1364606,"Europe"
"21740",1364608,"Europe"
"21741",1364609,"Asia"
"21742",1364610,"Europe"
"21743",1364612,"Asia"
"21744",1364616,"Asia"
"21745",1364617,"Asia"
"21746",1364619,"Europe"
"21747",1364621,"Asia"
"21748",1364622,"Asia"
"21749",1364623,"Europe"
"21750",1364624,"Europe"
"21751",1364625,"Asia"
"21752",1364626,"Europe"
"21753",1364627,"Europe"
"21754",1364628,"Europe"
"21755",1364631,"Europe"
"21756",1364634,"Asia"
"21757",1364635,"Europe"
"21758",1364639,"Europe"
"21759",1364640,"Asia"
"21760",1364641,"Europe"
"21761",1364642,"Europe"
"21762",1364643,"Europe"
"21763",1364646,"Europe"
"21764",1364647,"Europe"
"21765",1364649,"Europe"
"21766",1364650,"Europe"
"21767",1364651,"Asia"
"21768",1364653,"Europe"
"21769",1364656,"Europe"
"21770",1364658,"Europe"
"21771",1364660,"Europe"
"21772",1364664,"Europe"
"21773",1364665,"Europe"
"21774",1364668,"Europe"
"21775",1364669,"Europe"
"21776",1364670,"Europe"
"21777",1364672,"Europe"
"21778",1364673,"Europe"
"21779",1364675,"Asia"
"21780",1364676,"Asia"
"21781",1364677,"Europe"
"21782",1364678,"Europe"
"21783",1364682,"Europe"
"21784",1364683,"Europe"
"21785",1364684,"Europe"
"21786",1364686,"Asia"
"21787",1364687,"Europe"
"21788",1364688,"Europe"
"21789",1364689,"Europe"
"21790",1364691,"Europe"
"21791",1364693,"Europe"
"21792",1364694,"Asia"
"21793",1364695,"Asia"
"21794",1364701,"Europe"
"21795",1364702,"Europe"
"21796",1364706,"Europe"
"21797",1364707,"Asia"
"21798",1364711,"Asia"
"21799",1364712,"Europe"
"21800",1364713,"Europe"
"21801",1364714,"Europe"
"21802",1364715,"Asia"
"21803",1364716,"Europe"
"21804",1364717,"Europe"
"21805",1364718,"Europe"
"21806",1364721,"Europe"
"21807",1364722,"Europe"
"21808",1364723,"Europe"
"21809",1364724,"Asia"
"21810",1364725,"Asia"
"21811",1364727,"Europe"
"21812",1364728,"Europe"
"21813",1364730,"Europe"
"21814",1364732,"Europe"
"21815",1364734,"Europe"
"21816",1364735,"Europe"
"21817",1364736,"Europe"
"21818",1364737,"Europe"
"21819",1364741,"Europe"
"21820",1364742,"Europe"
"21821",1364743,"Europe"
"21822",1364746,"Europe"
"21823",1364747,"Asia"
"21824",1364748,"Europe"
"21825",1364749,"Europe"
"21826",1364751,"Europe"
"21827",1364752,"Europe"
"21828",1364753,"Europe"
"21829",1364754,"Europe"
"21830",1364755,"Europe"
"21831",1364758,"Europe"
"21832",1364759,"Europe"
"21833",1364762,"Europe"
"21834",1364765,"Europe"
"21835",1364767,"Europe"
"21836",1364768,"Europe"
"21837",1364769,"Europe"
"21838",1364770,"Europe"
"21839",1364772,"Europe"
"21840",1364773,"Europe"
"21841",1364775,"Europe"
"21842",1364777,"Europe"
"21843",1364779,"Europe"
"21844",1364783,"Europe"
"21845",1364784,"Europe"
"21846",1364787,"Europe"
"21847",1364788,"Asia"
"21848",1364791,"Europe"
"21849",1364792,"Europe"
"21850",1364793,"Europe"
"21851",1364794,"Europe"
"21852",1364798,"Europe"
"21853",1364800,"Europe"
"21854",1364801,"Europe"
"21855",1364802,"Europe"
"21856",1364803,"Europe"
"21857",1364805,"Europe"
"21858",1364809,"Europe"
"21859",1364810,"Europe"
"21860",1364811,"Europe"
"21861",1364812,"Europe"
"21862",1364816,"Europe"
"21863",1364817,"Europe"
"21864",1364819,"Europe"
"21865",1364822,"Europe"
"21866",1364823,"Europe"
"21867",1364824,"Europe"
"21868",1364825,"Europe"
"21869",1364827,"Europe"
"21870",1364828,"Europe"
"21871",1364829,"Europe"
"21872",1364832,"Europe"
"21873",1364833,"Europe"
"21874",1364835,"Europe"
"21875",1364836,"Europe"
"21876",1364838,"Europe"
"21877",1364840,"Europe"
"21878",1364841,"Europe"
"21879",1364842,"Europe"
"21880",1364844,"Europe"
"21881",1364847,"Europe"
"21882",1364850,"Europe"
"21883",1364851,"Europe"
"21884",1364852,"Europe"
"21885",1364853,"Europe"
"21886",1364855,"Europe"
"21887",1364858,"Europe"
"21888",1364860,"Europe"
"21889",1364861,"Europe"
"21890",1364862,"Europe"
"21891",1364863,"Europe"
"21892",1364864,"Asia"
"21893",1364865,"Europe"
"21894",1364866,"Europe"
"21895",1364868,"Europe"
"21896",1364869,"Europe"
"21897",1364870,"Europe"
"21898",1364873,"Europe"
"21899",1364874,"Europe"
"21900",1364876,"Europe"
"21901",1364878,"Europe"
"21902",1364879,"Europe"
"21903",1364880,"Asia"
"21904",1364885,"Europe"
"21905",1364886,"Europe"
"21906",1364887,"Europe"
"21907",1364889,"Europe"
"21908",1364890,"Europe"
"21909",1364891,"Europe"
"21910",1364892,"Asia"
"21911",1364893,"Europe"
"21912",1364894,"Asia"
"21913",1364895,"Asia"
"21914",1364896,"Europe"
"21915",1364897,"Europe"
"21916",1364899,"Europe"
"21917",1364901,"Europe"
"21918",1364902,"Europe"
"21919",1364904,"Europe"
"21920",1364905,"Europe"
"21921",1364907,"Europe"
"21922",1364908,"Europe"
"21923",1364909,"Europe"
"21924",1364911,"Europe"
"21925",1364920,"Asia"
"21926",1364924,"Europe"
"21927",1364927,"Europe"
"21928",1364929,"Europe"
"21929",1364930,"Asia"
"21930",1364932,"Asia"
"21931",1364934,"Europe"
"21932",1364938,"Europe"
"21933",1364940,"Europe"
"21934",1364941,"Asia"
"21935",1364944,"Europe"
"21936",1364945,"Europe"
"21937",1364949,"Europe"
"21938",1364950,"Europe"
"21939",1364952,"Europe"
"21940",1364955,"Europe"
"21941",1364956,"Europe"
"21942",1364957,"Europe"
"21943",1364958,"Europe"
"21944",1364962,"Europe"
"21945",1364963,"Europe"
"21946",1364966,NA
"21947",1364967,"Europe"
"21948",1364968,"Europe"
"21949",1364969,"Europe"
"21950",1364971,"Europe"
"21951",1364973,"Asia"
"21952",1364975,"Europe"
"21953",1364976,"Europe"
"21954",1364979,"Europe"
"21955",1364980,"Europe"
"21956",1364982,"Europe"
"21957",1364983,"Europe"
"21958",1364984,"Europe"
"21959",1364985,"Europe"
"21960",1364987,"Asia"
"21961",1364988,"Europe"
"21962",1364990,"Europe"
"21963",1364991,"Europe"
"21964",1364992,"Europe"
"21965",1364993,"Europe"
"21966",1364995,"Asia"
"21967",1364997,"Europe"
"21968",1364999,"Europe"
"21969",1365000,"Europe"
"21970",1365001,"Europe"
"21971",1365002,"Asia"
"21972",1365006,"Europe"
"21973",1365009,"Europe"
"21974",1365011,"Asia"
"21975",1365013,"Europe"
"21976",1365014,"Europe"
"21977",1365015,"Europe"
"21978",1365017,"Asia"
"21979",1365019,"Europe"
"21980",1365020,"Europe"
"21981",1365021,"Europe"
"21982",1365022,"Asia"
"21983",1365025,"Asia"
"21984",1365026,"Europe"
"21985",1365027,"Asia"
"21986",1365028,"Asia"
"21987",1365030,"Europe"
"21988",1365031,"Europe"
"21989",1365033,"Europe"
"21990",1365036,"Europe"
"21991",1365037,"Europe"
"21992",1365038,"Europe"
"21993",1365039,"Europe"
"21994",1365042,"Asia"
"21995",1365043,"Europe"
"21996",1365045,"Europe"
"21997",1365046,"Europe"
"21998",1365047,"Asia"
"21999",1365048,"Asia"
"22000",1365050,"Europe"
"22001",1365051,"Europe"
"22002",1365052,"Europe"
"22003",1365053,"Europe"
"22004",1365055,"Asia"
"22005",1365057,"Europe"
"22006",1365058,"Europe"
"22007",1365061,"Europe"
"22008",1365062,"Europe"
"22009",1365063,"Europe"
"22010",1365064,"Europe"
"22011",1365065,"Europe"
"22012",1365068,"Europe"
"22013",1365070,"Europe"
"22014",1365071,"Europe"
"22015",1365072,"Europe"
"22016",1365073,"Europe"
"22017",1365074,"Europe"
"22018",1365076,"Europe"
"22019",1365077,"Europe"
"22020",1365078,"Europe"
"22021",1365079,"Europe"
"22022",1365080,"Europe"
"22023",1365081,"Europe"
"22024",1365084,"Europe"
"22025",1365087,"Europe"
"22026",1365088,"Europe"
"22027",1365090,"Europe"
"22028",1365091,"Europe"
"22029",1365092,"Europe"
"22030",1365096,"Europe"
"22031",1365097,"Europe"
"22032",1365098,"Europe"
"22033",1365099,"Europe"
"22034",1365100,"Europe"
"22035",1365101,"Europe"
"22036",1365104,"Europe"
"22037",1365105,"Europe"
"22038",1365118,"Europe"
"22039",1365119,"Europe"
"22040",1365120,"Europe"
"22041",1365122,"Asia"
"22042",1365123,"Europe"
"22043",1365127,"Asia"
"22044",1365131,"Asia"
"22045",1365132,"Europe"
"22046",1365135,"Asia"
"22047",1365136,"Europe"
"22048",1365137,"Europe"
"22049",1365139,"Europe"
"22050",1365141,"Europe"
"22051",1365143,"Europe"
"22052",1365146,"Europe"
"22053",1365147,"Asia"
"22054",1365148,"Europe"
"22055",1365149,"Europe"
"22056",1365150,"Europe"
"22057",1365151,"Asia"
"22058",1365152,"Europe"
"22059",1365154,"Europe"
"22060",1365156,"Asia"
"22061",1365157,"Europe"
"22062",1365158,"Europe"
"22063",1365159,"Asia"
"22064",1365160,"Europe"
"22065",1365161,"Europe"
"22066",1365162,"Europe"
"22067",1365163,"Asia"
"22068",1365164,"Europe"
"22069",1365165,"Europe"
"22070",1365175,"Europe"
"22071",1365176,"Europe"
"22072",1365178,"Europe"
"22073",1365179,"Europe"
"22074",1365181,"Europe"
"22075",1365183,"Europe"
"22076",1365185,"Europe"
"22077",1365186,"Europe"
"22078",1365187,"Asia"
"22079",1365189,"Europe"
"22080",1365191,"Europe"
"22081",1365192,"Europe"
"22082",1365193,"Europe"
"22083",1365194,"Europe"
"22084",1365195,"Europe"
"22085",1365197,"Europe"
"22086",1365201,"Asia"
"22087",1365202,"Asia"
"22088",1365203,"Europe"
"22089",1365204,"Europe"
"22090",1365205,"Europe"
"22091",1365208,"Europe"
"22092",1365209,"Europe"
"22093",1365210,"Europe"
"22094",1365211,"Europe"
"22095",1365213,"Europe"
"22096",1365214,"Europe"
"22097",1365215,"Europe"
"22098",1365218,"Europe"
"22099",1365221,"Europe"
"22100",1365224,"Europe"
"22101",1365226,"Asia"
"22102",1365232,"Europe"
"22103",1365234,"Europe"
"22104",1365237,"Europe"
"22105",1365238,"Europe"
"22106",1365241,"Europe"
"22107",1365243,"Europe"
"22108",1365247,"Europe"
"22109",1365248,"Europe"
"22110",1365249,"Europe"
"22111",1365250,"Europe"
"22112",1365258,"Europe"
"22113",1365259,"Asia"
"22114",1365260,"Europe"
"22115",1365261,"Europe"
"22116",1365263,"Europe"
"22117",1365264,"Asia"
"22118",1365268,"Europe"
"22119",1365269,"Europe"
"22120",1365270,"Europe"
"22121",1365272,"Europe"
"22122",1365273,"Europe"
"22123",1365274,"Europe"
"22124",1365275,"Europe"
"22125",1365276,"Europe"
"22126",1365277,"Europe"
"22127",1365282,"Europe"
"22128",1365283,"Europe"
"22129",1365286,"Europe"
"22130",1365287,"Europe"
"22131",1365288,"Europe"
"22132",1365289,"Europe"
"22133",1365290,"Europe"
"22134",1365293,"Europe"
"22135",1365294,"Europe"
"22136",1365296,"Europe"
"22137",1365301,"Europe"
"22138",1365303,"Europe"
"22139",1365304,"Asia"
"22140",1365305,"Europe"
"22141",1365307,"Europe"
"22142",1365308,"Europe"
"22143",1365310,"Europe"
"22144",1365313,"Europe"
"22145",1365314,"Europe"
"22146",1365315,"Europe"
"22147",1365316,"Europe"
"22148",1365320,"Europe"
"22149",1365322,"Europe"
"22150",1365323,"Europe"
"22151",1365329,"Europe"
"22152",1365331,"Europe"
"22153",1365336,"Europe"
"22154",1365337,"Europe"
"22155",1365342,"Europe"
"22156",1365343,"Europe"
"22157",1365344,"Europe"
"22158",1365346,"Europe"
"22159",1365350,"Europe"
"22160",1365352,"Asia"
"22161",1365353,"Europe"
"22162",1365358,"Europe"
"22163",1365359,"Europe"
"22164",1365361,"Europe"
"22165",1365362,"Europe"
"22166",1365363,"Europe"
"22167",1365364,"Europe"
"22168",1365371,"Europe"
"22169",1365373,"Europe"
"22170",1365374,"Europe"
"22171",1365375,"Europe"
"22172",1365376,"Europe"
"22173",1365381,"Europe"
"22174",1365382,"Europe"
"22175",1365383,"Europe"
"22176",1365384,"Europe"
"22177",1365386,"Europe"
"22178",1365388,"Europe"
"22179",1365390,"Europe"
"22180",1365393,"Europe"
"22181",1365394,"Europe"
"22182",1365397,"Europe"
"22183",1365398,"Europe"
"22184",1365400,"Asia"
"22185",1365402,"Europe"
"22186",1365403,"Europe"
"22187",1365405,"Europe"
"22188",1365406,"Europe"
"22189",1365407,"Europe"
"22190",1365408,"Asia"
"22191",1365409,"Europe"
"22192",1365413,"Europe"
"22193",1365414,"Europe"
"22194",1365417,"Europe"
"22195",1365418,"Europe"
"22196",1365419,"Europe"
"22197",1365421,"Europe"
"22198",1365422,"Europe"
"22199",1365423,"Europe"
"22200",1365424,"Europe"
"22201",1365425,"Europe"
"22202",1365427,"Europe"
"22203",1365428,"Europe"
"22204",1365429,"Europe"
"22205",1365430,"Europe"
"22206",1365431,"Europe"
"22207",1365432,"Europe"
"22208",1365435,"Europe"
"22209",1365436,"Europe"
"22210",1365439,"Europe"
"22211",1365441,"Europe"
"22212",1365444,"Europe"
"22213",1365445,"Europe"
"22214",1365448,"Europe"
"22215",1365449,"Europe"
"22216",1365452,"Europe"
"22217",1365454,"Europe"
"22218",1365455,"Europe"
"22219",1365458,"Europe"
"22220",1365459,"Europe"
"22221",1365460,"Europe"
"22222",1365461,"Europe"
"22223",1365462,"Europe"
"22224",1365463,"Europe"
"22225",1365466,"Europe"
"22226",1365467,"Europe"
"22227",1365468,"Asia"
"22228",1365470,"Europe"
"22229",1365471,"Asia"
"22230",1365472,"Europe"
"22231",1365473,"Europe"
"22232",1365474,"Europe"
"22233",1365475,"Europe"
"22234",1365476,"Europe"
"22235",1365481,"Europe"
"22236",1365482,"Europe"
"22237",1365483,"Europe"
"22238",1365487,"Europe"
"22239",1365490,"Europe"
"22240",1365491,"Europe"
"22241",1365493,"Europe"
"22242",1365494,"Europe"
"22243",1365495,"Europe"
"22244",1365496,"Europe"
"22245",1365497,"Europe"
"22246",1365498,"Europe"
"22247",1365500,"Europe"
"22248",1365501,"Europe"
"22249",1365502,"Europe"
"22250",1365503,"Europe"
"22251",1365505,"Europe"
"22252",1365507,"Europe"
"22253",1365508,"Europe"
"22254",1365510,"Europe"
"22255",1365512,"Europe"
"22256",1365513,"Europe"
"22257",1365514,"Europe"
"22258",1365515,"Europe"
"22259",1365516,"Europe"
"22260",1365517,"Europe"
"22261",1365519,"Europe"
"22262",1365522,"Europe"
"22263",1365525,"Europe"
"22264",1365526,"Europe"
"22265",1365530,"Europe"
"22266",1365533,"Europe"
"22267",1365534,"Europe"
"22268",1365535,"Europe"
"22269",1365538,"Asia"
"22270",1365542,"Europe"
"22271",1365543,"Europe"
"22272",1365544,"Europe"
"22273",1365548,"Europe"
"22274",1365550,"Europe"
"22275",1365554,"Europe"
"22276",1365556,"Europe"
"22277",1365557,"Europe"
"22278",1365563,"Europe"
"22279",1365564,"Europe"
"22280",1365565,"Europe"
"22281",1365566,"Europe"
"22282",1365567,"Asia"
"22283",1365569,"Europe"
"22284",1365570,"Europe"
"22285",1365571,"Europe"
"22286",1365575,"Europe"
"22287",1365576,"Europe"
"22288",1365577,"Europe"
"22289",1365579,"Europe"
"22290",1365581,"Europe"
"22291",1365583,"Europe"
"22292",1365584,"Asia"
"22293",1365585,"Europe"
"22294",1365588,"Europe"
"22295",1365592,"Europe"
"22296",1365596,"Europe"
"22297",1365597,"Europe"
"22298",1365599,"Europe"
"22299",1365600,"Europe"
"22300",1365601,"Europe"
"22301",1365602,"Europe"
"22302",1365606,"Europe"
"22303",1365608,"Europe"
"22304",1365611,"Europe"
"22305",1365614,"Europe"
"22306",1365615,"Asia"
"22307",1365617,"Asia"
"22308",1365618,"Europe"
"22309",1365619,"Europe"
"22310",1365621,"Europe"
"22311",1365622,"Europe"
"22312",1365623,"Europe"
"22313",1365627,"Europe"
"22314",1365629,"Europe"
"22315",1365630,"Europe"
"22316",1365631,"Europe"
"22317",1365633,"Europe"
"22318",1365635,"Europe"
"22319",1365636,"Europe"
"22320",1365637,"Europe"
"22321",1365638,"Europe"
"22322",1365640,"Europe"
"22323",1365641,"Europe"
"22324",1365643,"Asia"
"22325",1365644,"Europe"
"22326",1365645,"Europe"
"22327",1365647,"Europe"
"22328",1365648,"Europe"
"22329",1365649,"Europe"
"22330",1365651,"Europe"
"22331",1365652,"Europe"
"22332",1365655,"Europe"
"22333",1365656,"Europe"
"22334",1365657,"Europe"
"22335",1365659,"Europe"
"22336",1365660,"Europe"
"22337",1365661,"Europe"
"22338",1365668,"Asia"
"22339",1365670,"Europe"
"22340",1365671,"Europe"
"22341",1365672,"Europe"
"22342",1365674,"Europe"
"22343",1365675,"Europe"
"22344",1365676,"Europe"
"22345",1365678,"Europe"
"22346",1365679,"Asia"
"22347",1365684,"Europe"
"22348",1365687,"Europe"
"22349",1365688,"Europe"
"22350",1365689,"Europe"
"22351",1365690,"Asia"
"22352",1365691,"Europe"
"22353",1365692,"Europe"
"22354",1365696,"Asia"
"22355",1365697,"Europe"
"22356",1365698,"Europe"
"22357",1365699,"Europe"
"22358",1365702,"Europe"
"22359",1365703,"Europe"
"22360",1365705,"Europe"
"22361",1365706,"Europe"
"22362",1365708,"Europe"
"22363",1365709,"Europe"
"22364",1365712,"Europe"
"22365",1365713,"Europe"
"22366",1365715,"Europe"
"22367",1365719,"Europe"
"22368",1365721,"Europe"
"22369",1365722,"Europe"
"22370",1365723,"Europe"
"22371",1365724,"Europe"
"22372",1365725,"Europe"
"22373",1365726,"Europe"
"22374",1365727,"Europe"
"22375",1365728,"Europe"
"22376",1365729,"Europe"
"22377",1365734,"Europe"
"22378",1365735,"Europe"
"22379",1365736,"Europe"
"22380",1365737,"Europe"
"22381",1365739,"Europe"
"22382",1365743,"Europe"
"22383",1365745,"Europe"
"22384",1365747,"Europe"
"22385",1365749,"Europe"
"22386",1365751,"Europe"
"22387",1365753,"Asia"
"22388",1365754,"Europe"
"22389",1365755,"Europe"
"22390",1365757,"Asia"
"22391",1365759,"Europe"
"22392",1365761,"Europe"
"22393",1365762,"Europe"
"22394",1365763,"Europe"
"22395",1365765,"Europe"
"22396",1365771,"Europe"
"22397",1365772,"Europe"
"22398",1365774,"Europe"
"22399",1365776,"Europe"
"22400",1365777,"Europe"
"22401",1365778,"Europe"
"22402",1365779,"Europe"
"22403",1365783,"Europe"
"22404",1365784,"Europe"
"22405",1365785,"Europe"
"22406",1365788,"Europe"
"22407",1365789,"Europe"
"22408",1365790,"Europe"
"22409",1365792,"Europe"
"22410",1365795,"Europe"
"22411",1365796,"Europe"
"22412",1365799,"Europe"
"22413",1365802,"Europe"
"22414",1365803,"Europe"
"22415",1365804,"Asia"
"22416",1365805,"Asia"
"22417",1365807,"Europe"
"22418",1365808,"Europe"
"22419",1365809,"Europe"
"22420",1365810,"Europe"
"22421",1365812,"Europe"
"22422",1365815,"Europe"
