"","UserID","Gender","Continent"
"16072",1354301,1,"Europe"
"16073",1354303,1,"Europe"
"16074",1354305,1,"Asia"
"16075",1354307,1,"Europe"
"16076",1354308,1,"Europe"
"16077",1354310,1,"Europe"
"16078",1354311,1,"Europe"
"16079",1354314,1,"Europe"
"16080",1354317,1,"Europe"
"16081",1354318,0,"Europe"
"16082",1354319,1,"Europe"
"16083",1354320,1,"Europe"
"16084",1354321,1,"Europe"
"16085",1354322,1,"Europe"
"16086",1354323,1,"Europe"
"16087",1354326,1,"Europe"
"16088",1354328,1,"Europe"
"16089",1354331,1,"Europe"
"16090",1354332,0,"Europe"
"16091",1354335,0,"Europe"
"16092",1354337,1,"Europe"
"16093",1354338,1,"Europe"
"16094",1354340,0,"Asia"
"16095",1354341,1,"Asia"
"16096",1354342,1,"Europe"
"16097",1354343,1,"Europe"
"16098",1354346,1,"Europe"
"16099",1354347,1,"Europe"
"16100",1354351,1,"Europe"
"16101",1354352,1,"Europe"
"16102",1354355,1,"Europe"
"16103",1354357,0,"Europe"
"16104",1354358,0,"Europe"
"16105",1354360,1,"Europe"
"16106",1354361,1,"Europe"
"16107",1354362,1,"Europe"
"16108",1354365,1,"Europe"
"16109",1354367,1,"Europe"
"16110",1354368,1,"Asia"
"16111",1354369,1,"Europe"
"16112",1354370,1,"Europe"
"16113",1354371,1,"Europe"
"16114",1354372,1,"Europe"
"16115",1354375,1,"Europe"
"16116",1354376,1,"Europe"
"16117",1354378,1,"Europe"
"16118",1354380,1,"Europe"
"16119",1354381,1,"Europe"
"16120",1354384,1,"Europe"
"16121",1354386,1,"Asia"
"16122",1354388,1,"Europe"
"16123",1354389,1,"Europe"
"16124",1354390,1,"Europe"
"16125",1354391,1,"Europe"
"16126",1354392,1,"Europe"
"16127",1354396,1,"Europe"
"16128",1354397,1,"Europe"
"16129",1354398,1,"Europe"
"16130",1354400,1,"Europe"
"16131",1354401,1,"Europe"
"16132",1354402,1,"Europe"
"16133",1354403,0,"Europe"
"16134",1354404,1,"Europe"
"16135",1354405,1,"Europe"
"16136",1354407,1,"Europe"
"16137",1354409,0,"Europe"
"16138",1354414,1,"Europe"
"16139",1354415,1,"Europe"
"16140",1354416,1,"Europe"
"16141",1354418,1,"Europe"
"16142",1354419,1,"Europe"
"16143",1354421,1,"Europe"
"16144",1354422,1,"Europe"
"16145",1354424,0,"Europe"
"16146",1354425,1,"Europe"
"16147",1354426,1,"Europe"
"16148",1354427,1,"Europe"
"16149",1354428,1,"Asia"
"16150",1354433,1,"Europe"
"16151",1354435,1,"Europe"
"16152",1354436,1,"Europe"
"16153",1354438,1,"Europe"
"16154",1354439,1,"Europe"
"16155",1354446,1,"Europe"
"16156",1354447,1,"Europe"
"16157",1354449,1,"Europe"
"16158",1354450,1,"Europe"
"16159",1354452,1,"Europe"
"16160",1354453,1,"Europe"
"16161",1354454,1,"Europe"
"16162",1354456,1,"Europe"
"16163",1354457,1,"Europe"
"16164",1354459,1,"Europe"
"16165",1354460,1,"Europe"
"16166",1354461,1,"Europe"
"16167",1354464,1,"Europe"
"16168",1354465,0,"Europe"
"16169",1354466,1,"Europe"
"16170",1354468,1,"Europe"
"16171",1354470,1,"Europe"
"16172",1354471,1,"Europe"
"16173",1354472,1,"Europe"
"16174",1354473,1,"Europe"
"16175",1354474,1,"Europe"
"16176",1354476,1,"Europe"
"16177",1354477,1,"Europe"
"16178",1354478,1,"Europe"
"16179",1354480,0,"Europe"
"16180",1354482,1,"Europe"
"16181",1354483,1,"Europe"
"16182",1354485,1,"Europe"
"16183",1354486,0,"Europe"
"16184",1354487,1,"Europe"
"16185",1354488,1,"Europe"
"16186",1354489,1,"Europe"
"16187",1354492,1,"Europe"
"16188",1354493,1,"Europe"
"16189",1354494,1,"Europe"
"16190",1354495,1,"Europe"
"16191",1354496,1,"Europe"
"16192",1354497,1,"Europe"
"16193",1354499,1,"Europe"
"16194",1354502,1,"Europe"
"16195",1354504,1,"Europe"
"16196",1354505,1,"Europe"
"16197",1354506,1,"Europe"
"16198",1354507,1,"Europe"
"16199",1354508,0,"Europe"
"16200",1354509,1,"Europe"
"16201",1354512,0,"Europe"
"16202",1354513,1,"Europe"
"16203",1354514,1,"Europe"
"16204",1354515,1,"Europe"
"16205",1354516,1,"Europe"
"16206",1354517,1,"Europe"
"16207",1354519,1,"Europe"
"16208",1354522,1,"Asia"
"16209",1354524,1,"Europe"
"16210",1354525,1,"Europe"
"16211",1354526,1,"Europe"
"16212",1354527,1,"Europe"
"16213",1354529,1,"Europe"
"16214",1354530,1,"Asia"
"16215",1354532,1,"Europe"
"16216",1354533,1,"Europe"
"16217",1354534,1,"Europe"
"16218",1354535,1,"Europe"
"16219",1354536,1,"Europe"
"16220",1354537,1,"Europe"
"16221",1354538,1,"Europe"
"16222",1354539,1,"Europe"
"16223",1354540,1,"Europe"
"16224",1354542,1,"Europe"
"16225",1354543,1,"Europe"
"16226",1354547,1,"Europe"
"16227",1354548,1,"Europe"
"16228",1354549,1,"Europe"
"16229",1354550,0,"Europe"
"16230",1354551,1,"Europe"
"16231",1354555,1,"Europe"
"16232",1354558,1,"Europe"
"16233",1354559,1,"Europe"
"16234",1354561,1,"Europe"
"16235",1354562,1,"Europe"
"16236",1354563,1,"Europe"
"16237",1354564,1,"Europe"
"16238",1354566,1,"Europe"
"16239",1354567,1,"Europe"
"16240",1354568,1,"Europe"
"16241",1354569,1,"Europe"
"16242",1354570,1,"Europe"
"16243",1354573,1,"Europe"
"16244",1354574,1,"Asia"
"16245",1354576,1,"Europe"
"16246",1354577,1,"Europe"
"16247",1354580,1,"Europe"
"16248",1354581,1,"Europe"
"16249",1354582,1,"Europe"
"16250",1354583,1,"Europe"
"16251",1354584,1,"Europe"
"16252",1354585,1,"Europe"
"16253",1354586,1,"Europe"
"16254",1354587,1,"Europe"
"16255",1354588,1,"Europe"
"16256",1354591,1,"Europe"
"16257",1354592,1,"Europe"
"16258",1354593,1,"Europe"
"16259",1354594,1,"Europe"
"16260",1354595,0,"Europe"
"16261",1354596,1,"Europe"
"16262",1354597,1,"Europe"
"16263",1354598,1,"Europe"
"16264",1354599,1,"Europe"
"16265",1354600,1,"Europe"
"16266",1354601,1,"Europe"
"16267",1354604,1,"Europe"
"16268",1354605,1,"Europe"
"16269",1354606,1,"Europe"
"16270",1354608,1,"Europe"
"16271",1354611,1,"Europe"
"16272",1354612,1,"Europe"
"16273",1354613,1,"Europe"
"16274",1354614,0,"Europe"
"16275",1354615,1,"Europe"
"16276",1354617,1,"Europe"
"16277",1354618,1,"Europe"
"16278",1354619,1,"Europe"
"16279",1354622,1,"Europe"
"16280",1354623,1,"Europe"
"16281",1354626,1,"Europe"
"16282",1354627,1,"Europe"
"16283",1354628,1,"Europe"
"16284",1354630,1,"Europe"
"16285",1354631,1,"Europe"
"16286",1354632,1,"Europe"
"16287",1354633,0,"Europe"
"16288",1354635,1,"Europe"
"16289",1354636,1,"Europe"
"16290",1354639,1,"Europe"
"16291",1354641,1,"Europe"
"16292",1354642,1,"Europe"
"16293",1354644,0,"Europe"
"16294",1354645,1,"Europe"
"16295",1354647,1,"Europe"
"16296",1354650,1,"Europe"
"16297",1354651,1,"Europe"
"16298",1354652,1,"Europe"
"16299",1354653,1,"Europe"
"16300",1354654,1,"Europe"
"16301",1354655,1,"Europe"
"16302",1354656,1,"Europe"
"16303",1354658,1,"Europe"
"16304",1354659,1,"Asia"
"16305",1354661,1,"Europe"
"16306",1354663,1,"Europe"
"16307",1354664,1,"Europe"
"16308",1354665,1,"Europe"
"16309",1354667,1,"Europe"
"16310",1354670,1,"Europe"
"16311",1354671,1,"Europe"
"16312",1354673,1,"Europe"
"16313",1354674,1,"Europe"
"16314",1354675,1,"Europe"
"16315",1354676,1,"Europe"
"16316",1354677,1,"Europe"
"16317",1354678,1,"Europe"
"16318",1354679,1,"Europe"
"16319",1354680,1,"Europe"
"16320",1354681,1,"Europe"
"16321",1354685,1,"Europe"
"16322",1354686,1,"Europe"
"16323",1354687,1,"Europe"
"16324",1354688,1,"Europe"
"16325",1354689,1,"Europe"
"16326",1354690,1,"Europe"
"16327",1354693,1,"Europe"
"16328",1354694,1,"Europe"
"16329",1354695,0,"Europe"
"16330",1354697,0,"Europe"
"16331",1354698,1,"Europe"
"16332",1354702,1,"Europe"
"16333",1354703,1,"Europe"
"16334",1354704,1,"Europe"
"16335",1354705,1,"Europe"
"16336",1354709,1,"Europe"
"16337",1354715,1,"Europe"
"16338",1354716,1,"Europe"
"16339",1354719,0,"Europe"
"16340",1354720,1,"Europe"
"16341",1354721,1,"Europe"
"16342",1354722,1,"Europe"
"16343",1354723,1,"Europe"
"16344",1354724,1,"Europe"
"16345",1354726,1,"Europe"
"16346",1354728,1,"Europe"
"16347",1354729,1,"Europe"
"16348",1354731,1,"Europe"
"16349",1354734,1,"Europe"
"16350",1354739,1,"Europe"
"16351",1354740,1,"Europe"
"16352",1354743,1,"Europe"
"16353",1354744,1,"Europe"
"16354",1354746,1,"Europe"
"16355",1354748,1,"Europe"
"16356",1354749,1,"Europe"
"16357",1354750,1,"Europe"
"16358",1354751,1,"Europe"
"16359",1354752,1,"Europe"
"16360",1354753,1,"Europe"
"16361",1354757,1,"Europe"
"16362",1354759,1,"Europe"
"16363",1354761,1,"Europe"
"16364",1354763,1,"Europe"
"16365",1354765,1,"Europe"
"16366",1354766,1,"Europe"
"16367",1354767,1,"Europe"
"16368",1354768,1,"Europe"
"16369",1354769,1,"Europe"
"16370",1354774,1,"Europe"
"16371",1354775,1,"Europe"
"16372",1354777,1,"Europe"
"16373",1354778,1,"Europe"
"16374",1354779,1,"Europe"
"16375",1354780,1,"Europe"
"16376",1354781,1,"Europe"
"16377",1354783,1,"Europe"
"16378",1354785,1,"Europe"
"16379",1354786,1,"Europe"
"16380",1354789,1,"Europe"
"16381",1354792,1,"Europe"
"16382",1354793,1,"Europe"
"16383",1354795,1,"Europe"
"16384",1354796,1,"Europe"
"16385",1354797,1,"Europe"
"16386",1354801,1,"Europe"
"16387",1354802,1,"Asia"
"16388",1354803,1,"Europe"
"16389",1354805,1,"Europe"
"16390",1354806,1,"Europe"
"16391",1354811,1,"Europe"
"16392",1354814,1,"Asia"
"16393",1354815,1,"Europe"
"16394",1354816,1,"Europe"
"16395",1354821,1,"Europe"
"16396",1354822,1,"Europe"
"16397",1354823,1,"Europe"
"16398",1354824,1,"Europe"
"16399",1354826,1,"Europe"
"16400",1354827,1,"Europe"
"16401",1354829,0,"Europe"
"16402",1354830,1,"Europe"
"16403",1354831,1,"Europe"
"16404",1354832,1,"Europe"
"16405",1354833,1,"Europe"
"16406",1354834,1,"Europe"
"16407",1354836,1,"Europe"
"16408",1354837,0,"Europe"
"16409",1354838,1,"Europe"
"16410",1354843,1,"Europe"
"16411",1354844,1,"Europe"
"16412",1354846,1,"Europe"
"16413",1354847,1,"Europe"
"16414",1354848,1,"Europe"
"16415",1354849,1,"Europe"
"16416",1354852,1,"Europe"
"16417",1354853,1,"Europe"
"16418",1354856,0,"Asia"
"16419",1354857,1,"Europe"
"16420",1354858,0,"Europe"
"16421",1354860,0,"Europe"
"16422",1354861,1,"Europe"
"16423",1354862,1,"Europe"
"16424",1354863,1,"Europe"
"16425",1354864,1,"Europe"
"16426",1354865,1,"Asia"
"16427",1354866,1,"Europe"
"16428",1354868,1,"Europe"
"16429",1354870,1,"Europe"
"16430",1354871,1,"Europe"
"16431",1354873,1,"Europe"
"16432",1354874,1,"Europe"
"16433",1354875,1,"Europe"
"16434",1354876,1,"Europe"
"16435",1354878,1,"Europe"
"16436",1354879,1,"Europe"
"16437",1354880,1,"Europe"
"16438",1354881,1,"Europe"
"16439",1354883,1,"Europe"
"16440",1354885,1,"Europe"
"16441",1354887,1,"Europe"
"16442",1354888,1,"Europe"
"16443",1354891,1,"Europe"
"16444",1354893,1,"Europe"
"16445",1354894,1,"Europe"
"16446",1354895,1,"Europe"
"16447",1354896,0,"Europe"
"16448",1354897,0,"Europe"
"16449",1354899,1,"Europe"
"16450",1354900,1,"Europe"
"16451",1354901,1,"Europe"
"16452",1354902,1,"Europe"
"16453",1354904,1,"Europe"
"16454",1354905,1,"Europe"
"16455",1354906,1,"Europe"
"16456",1354907,1,"Europe"
"16457",1354911,1,"Europe"
"16458",1354912,1,"Europe"
"16459",1354913,1,"Europe"
"16460",1354914,1,"Europe"
"16461",1354917,1,"Europe"
"16462",1354918,1,"Europe"
"16463",1354920,1,"Europe"
"16464",1354921,1,"Europe"
"16465",1354922,1,"Europe"
"16466",1354924,1,"Europe"
"16467",1354926,1,"Europe"
"16468",1354928,1,"Europe"
"16469",1354929,0,"Europe"
"16470",1354930,1,"Europe"
"16471",1354931,1,"Europe"
"16472",1354932,1,"Europe"
"16473",1354933,1,"Europe"
"16474",1354935,1,"Europe"
"16475",1354937,1,"Europe"
"16476",1354938,1,"Europe"
"16477",1354939,1,"Europe"
"16478",1354940,1,"Europe"
"16479",1354943,1,"Europe"
"16480",1354944,1,"Europe"
"16481",1354945,1,"Europe"
"16482",1354947,0,"Europe"
"16483",1354948,1,"Europe"
"16484",1354949,0,"Europe"
"16485",1354952,1,"Europe"
"16486",1354954,1,"Europe"
"16487",1354957,0,"Europe"
"16488",1354958,1,"Europe"
"16489",1354960,0,"Europe"
"16490",1354962,0,"Europe"
"16491",1354963,1,"Europe"
"16492",1354965,0,"Europe"
"16493",1354966,1,"Europe"
"16494",1354968,1,"Europe"
"16495",1354969,1,"Europe"
"16496",1354972,1,"Europe"
"16497",1354973,0,"Europe"
"16498",1354976,0,"Asia"
"16499",1354977,1,"Europe"
"16500",1354979,0,"Europe"
"16501",1354980,1,"Europe"
"16502",1354981,1,"Europe"
"16503",1354985,1,"Europe"
"16504",1354988,1,"Europe"
"16505",1354989,1,"Europe"
"16506",1354991,0,"Europe"
"16507",1354992,1,"Europe"
"16508",1354993,1,"Europe"
"16509",1354994,1,"Europe"
"16510",1354995,1,"Europe"
"16511",1354996,1,"Europe"
"16512",1354998,1,"Europe"
"16513",1355000,1,"Europe"
"16514",1355002,1,"Europe"
"16515",1355004,1,"Europe"
"16516",1355007,1,"Europe"
"16517",1355010,1,"Europe"
"16518",1355011,1,"Europe"
"16519",1355012,1,"Europe"
"16520",1355013,1,"Europe"
"16521",1355014,1,"Europe"
"16522",1355016,1,"Europe"
"16523",1355017,1,"Europe"
"16524",1355019,1,"Europe"
"16525",1355020,1,"Europe"
"16526",1355022,1,"Europe"
"16527",1355023,1,"Europe"
"16528",1355024,1,"Europe"
"16529",1355025,1,"Europe"
"16530",1355026,1,"Europe"
"16531",1355027,1,"Europe"
"16532",1355028,1,"Europe"
"16533",1355029,1,"Europe"
"16534",1355033,1,"Europe"
"16535",1355034,1,"Asia"
"16536",1355040,1,"Europe"
"16537",1355041,1,"Europe"
"16538",1355042,1,"Europe"
"16539",1355043,1,"Europe"
"16540",1355044,1,"Europe"
"16541",1355045,0,"Europe"
"16542",1355046,1,"Europe"
"16543",1355047,1,"Europe"
"16544",1355051,0,"Europe"
"16545",1355053,0,"Europe"
"16546",1355054,1,"Europe"
"16547",1355057,0,"Europe"
"16548",1355058,1,"Europe"
"16549",1355059,1,"Europe"
"16550",1355060,1,"Europe"
"16551",1355064,1,"Europe"
"16552",1355069,1,"Europe"
"16553",1355071,0,"Europe"
"16554",1355072,1,"Europe"
"16555",1355073,1,"Europe"
"16556",1355078,1,"Europe"
"16557",1355079,1,"Europe"
"16558",1355080,1,"Europe"
"16559",1355081,1,"Europe"
"16560",1355082,1,"Europe"
"16561",1355084,1,"Europe"
"16562",1355085,1,"Europe"
"16563",1355088,0,"Europe"
"16564",1355092,1,"Europe"
"16565",1355093,1,"Europe"
"16566",1355094,1,"Europe"
"16567",1355098,1,"Europe"
"16568",1355101,1,"Europe"
"16569",1355105,1,"Europe"
"16570",1355106,1,"Europe"
"16571",1355107,1,"Europe"
"16572",1355110,1,"Europe"
"16573",1355114,1,"Europe"
"16574",1355115,1,"Europe"
"16575",1355119,1,"Europe"
"16576",1355120,1,"Europe"
"16577",1355122,1,"Asia"
"16578",1355125,1,"Europe"
"16579",1355127,1,"Europe"
"16580",1355129,1,"Europe"
"16581",1355130,1,"Europe"
"16582",1355131,1,"Europe"
"16583",1355132,1,"Europe"
"16584",1355133,1,"Europe"
"16585",1355134,1,"Europe"
"16586",1355135,1,"Europe"
"16587",1355136,1,"Europe"
"16588",1355137,1,"Europe"
"16589",1355138,1,"Europe"
"16590",1355140,1,"Europe"
"16591",1355142,1,"Europe"
"16592",1355144,1,"Europe"
"16593",1355145,1,"Europe"
"16594",1355146,1,"Europe"
"16595",1355147,1,"Europe"
"16596",1355148,1,"Europe"
"16597",1355149,1,"Europe"
"16598",1355150,1,"Europe"
"16599",1355152,1,"Europe"
"16600",1355153,1,"Europe"
"16601",1355155,0,"Europe"
"16602",1355157,1,"Europe"
"16603",1355158,1,"Europe"
"16604",1355165,1,"Europe"
"16605",1355166,1,"Europe"
"16606",1355168,1,"Europe"
"16607",1355170,1,"Europe"
"16608",1355171,1,"Europe"
"16609",1355176,1,"Europe"
"16610",1355177,1,"Asia"
"16611",1355179,1,"Europe"
"16612",1355183,1,"Europe"
"16613",1355184,0,"Europe"
"16614",1355187,0,"Europe"
"16615",1355189,1,"Europe"
"16616",1355192,1,"Europe"
"16617",1355194,1,"Asia"
"16618",1355196,1,"Europe"
"16619",1355197,1,"Europe"
"16620",1355199,1,"Europe"
"16621",1355200,1,"Europe"
"16622",1355201,1,"Europe"
"16623",1355202,1,"Europe"
"16624",1355205,1,"Europe"
"16625",1355207,1,"Europe"
"16626",1355208,1,"Europe"
"16627",1355209,1,"Asia"
"16628",1355210,1,"Asia"
"16629",1355214,1,"Europe"
"16630",1355215,1,"Europe"
"16631",1355217,1,"Europe"
"16632",1355218,1,"Europe"
"16633",1355220,1,"Asia"
"16634",1355221,1,"Europe"
"16635",1355222,1,"Europe"
"16636",1355226,1,"Europe"
"16637",1355227,0,"Europe"
"16638",1355228,1,"Europe"
"16639",1355230,1,"Europe"
"16640",1355231,1,"Europe"
"16641",1355233,1,"Europe"
"16642",1355236,1,"Europe"
"16643",1355237,1,"Europe"
"16644",1355238,1,"Europe"
"16645",1355240,1,"Europe"
"16646",1355248,1,"Europe"
"16647",1355249,0,"Europe"
"16648",1355250,0,"Europe"
"16649",1355251,1,"Europe"
"16650",1355252,1,"Europe"
"16651",1355253,1,"Europe"
"16652",1355254,1,"Europe"
"16653",1355256,1,"Europe"
"16654",1355257,1,"Europe"
"16655",1355258,1,"Europe"
"16656",1355259,1,"Asia"
"16657",1355260,1,"Europe"
"16658",1355263,1,"Europe"
"16659",1355264,0,"Europe"
"16660",1355268,1,"Europe"
"16661",1355271,1,"Europe"
"16662",1355274,1,"Europe"
"16663",1355275,1,"Europe"
"16664",1355278,1,"Europe"
"16665",1355282,1,"Europe"
"16666",1355284,1,"Europe"
"16667",1355285,1,"Europe"
"16668",1355287,1,"Europe"
"16669",1355289,1,"Europe"
"16670",1355292,1,"Europe"
"16671",1355294,1,"Europe"
"16672",1355299,1,"Europe"
"16673",1355300,0,"Europe"
"16674",1355301,1,"Europe"
"16675",1355302,1,"Europe"
"16676",1355303,1,"Europe"
"16677",1355305,1,"Europe"
"16678",1355306,1,"Europe"
"16679",1355309,1,"Asia"
"16680",1355311,0,"Europe"
"16681",1355313,1,"Europe"
"16682",1355314,1,"Europe"
"16683",1355315,1,"Europe"
"16684",1355316,1,"Europe"
"16685",1355318,1,"Europe"
"16686",1355319,1,"Europe"
"16687",1355320,0,"Europe"
"16688",1355323,1,"Europe"
"16689",1355325,1,"Asia"
"16690",1355327,1,"Europe"
"16691",1355330,1,"Europe"
"16692",1355331,1,"Europe"
"16693",1355332,1,"Asia"
"16694",1355334,1,"Europe"
"16695",1355335,1,"Europe"
"16696",1355337,1,"Europe"
"16697",1355339,1,"Europe"
"16698",1355341,1,"Europe"
"16699",1355342,1,"Europe"
"16700",1355343,1,"Europe"
"16701",1355344,1,"Europe"
"16702",1355345,1,"Europe"
"16703",1355346,1,"Europe"
"16704",1355347,1,"Europe"
"16705",1355348,1,"Europe"
"16706",1355349,1,"Europe"
"16707",1355350,1,"Asia"
"16708",1355351,1,"Europe"
"16709",1355354,1,"Europe"
"16710",1355355,1,"Europe"
"16711",1355356,1,"Europe"
"16712",1355357,1,"Europe"
"16713",1355358,1,"Europe"
"16714",1355360,1,"Europe"
"16715",1355364,1,"Europe"
"16716",1355366,1,"Asia"
"16717",1355368,1,"Europe"
"16718",1355370,0,"Europe"
"16719",1355372,1,"Europe"
"16720",1355374,1,"Europe"
"16721",1355379,1,"Europe"
"16722",1355380,1,"Asia"
"16723",1355381,1,"Europe"
"16724",1355383,1,"Europe"
"16725",1355384,1,"Europe"
"16726",1355388,1,"Europe"
"16727",1355392,1,"Europe"
"16728",1355393,1,"Europe"
"16729",1355395,0,"Europe"
"16730",1355397,1,"Europe"
"16731",1355398,1,"Europe"
"16732",1355400,0,"Asia"
"16733",1355401,1,"Europe"
"16734",1355403,1,"Europe"
"16735",1355404,1,"Europe"
"16736",1355408,1,"Europe"
"16737",1355413,1,"Europe"
"16738",1355414,1,"Europe"
"16739",1355415,1,"Europe"
"16740",1355418,0,"Europe"
"16741",1355419,1,"Europe"
"16742",1355420,1,"Europe"
"16743",1355421,1,"Europe"
"16744",1355422,1,"Europe"
"16745",1355424,1,"Europe"
"16746",1355425,1,"Europe"
"16747",1355427,1,"Europe"
"16748",1355428,1,"Europe"
"16749",1355429,1,"Europe"
"16750",1355431,1,"Europe"
"16751",1355432,1,"Europe"
"16752",1355433,1,"Europe"
"16753",1355434,1,"Europe"
"16754",1355435,1,"Europe"
"16755",1355436,1,"Europe"
"16756",1355437,1,"Europe"
"16757",1355438,1,"Europe"
"16758",1355440,1,"Europe"
"16759",1355441,1,"Europe"
"16760",1355443,1,"Europe"
"16761",1355444,1,"Europe"
"16762",1355445,1,"Europe"
"16763",1355447,1,"Asia"
"16764",1355448,1,"Asia"
"16765",1355451,1,"Europe"
"16766",1355452,1,"Europe"
"16767",1355453,1,"Europe"
"16768",1355455,1,"Europe"
"16769",1355457,1,"Europe"
"16770",1355458,1,"Europe"
"16771",1355459,1,"Europe"
"16772",1355465,1,"Europe"
"16773",1355468,1,"Europe"
"16774",1355470,1,"Asia"
"16775",1355471,1,"Europe"
"16776",1355473,1,"Europe"
"16777",1355474,1,"Europe"
"16778",1355477,1,"Europe"
"16779",1355478,0,"Europe"
"16780",1355479,1,"Europe"
"16781",1355480,1,"Europe"
"16782",1355481,1,"Europe"
"16783",1355482,1,"Europe"
"16784",1355483,1,"Europe"
"16785",1355485,1,"Europe"
"16786",1355486,1,"Europe"
"16787",1355487,1,"Europe"
"16788",1355489,1,"Europe"
"16789",1355490,1,"Europe"
"16790",1355493,1,"Europe"
"16791",1355494,1,"Europe"
"16792",1355495,1,"Europe"
"16793",1355498,1,"Europe"
"16794",1355500,1,"Europe"
"16795",1355501,1,"Europe"
"16796",1355502,1,"Europe"
"16797",1355503,1,"Europe"
"16798",1355504,1,"Asia"
"16799",1355507,1,"Europe"
"16800",1355511,1,"Europe"
"16801",1355512,1,"Europe"
"16802",1355513,1,"Europe"
"16803",1355514,0,"Europe"
"16804",1355516,1,"Asia"
"16805",1355517,1,"Europe"
"16806",1355518,1,"Europe"
"16807",1355520,0,"Europe"
"16808",1355521,1,"Europe"
"16809",1355525,1,"Europe"
"16810",1355526,1,"Europe"
"16811",1355527,1,"Europe"
"16812",1355528,1,"Europe"
"16813",1355529,1,"Europe"
"16814",1355531,1,"Europe"
"16815",1355532,1,"Europe"
"16816",1355533,1,"Europe"
"16817",1355534,1,"Europe"
"16818",1355535,1,"Europe"
"16819",1355539,1,"Europe"
"16820",1355540,1,"Europe"
"16821",1355541,1,"Europe"
"16822",1355543,1,"Europe"
"16823",1355545,1,"Europe"
"16824",1355546,1,"Europe"
"16825",1355547,1,"Europe"
"16826",1355549,0,"Europe"
"16827",1355551,1,"Europe"
"16828",1355552,1,"Europe"
"16829",1355553,1,"Europe"
"16830",1355555,1,"Europe"
"16831",1355556,1,"Europe"
"16832",1355558,1,"Europe"
"16833",1355559,1,"Europe"
"16834",1355560,1,"Europe"
"16835",1355561,1,"Europe"
"16836",1355562,0,"Europe"
"16837",1355563,1,"Europe"
"16838",1355564,1,"Europe"
"16839",1355567,1,"Europe"
"16840",1355568,1,"Europe"
"16841",1355570,1,"Europe"
"16842",1355571,1,"Europe"
"16843",1355573,1,"Europe"
"16844",1355577,1,"Europe"
"16845",1355578,1,"Europe"
"16846",1355579,1,"Europe"
"16847",1355581,1,"Europe"
"16848",1355582,1,"Europe"
"16849",1355583,1,"Europe"
"16850",1355586,1,"Europe"
"16851",1355587,1,"Europe"
"16852",1355588,1,"Europe"
"16853",1355589,1,"Europe"
"16854",1355591,1,"Europe"
"16855",1355592,1,"Europe"
"16856",1355593,1,"Europe"
"16857",1355594,1,"Europe"
"16858",1355595,1,"Europe"
"16859",1355598,1,"Others"
"16860",1355600,1,"Europe"
"16861",1355601,1,"Europe"
"16862",1355606,1,"Europe"
"16863",1355608,1,"Europe"
"16864",1355609,1,"Europe"
"16865",1355610,1,"Europe"
"16866",1355613,1,"Europe"
"16867",1355614,1,"Europe"
"16868",1355615,1,"Europe"
"16869",1355619,1,"Europe"
"16870",1355622,0,"Europe"
"16871",1355623,1,"Europe"
"16872",1355625,1,"Europe"
"16873",1355626,0,"Europe"
"16874",1355627,1,"Europe"
"16875",1355628,1,"Europe"
"16876",1355629,1,"Europe"
"16877",1355632,1,"Europe"
"16878",1355633,1,"Europe"
"16879",1355634,1,"Europe"
"16880",1355638,1,"Europe"
"16881",1355641,1,"Europe"
"16882",1355642,0,"Europe"
"16883",1355643,1,"Europe"
"16884",1355646,1,"Europe"
"16885",1355650,1,"Europe"
"16886",1355652,1,"Europe"
"16887",1355653,1,"Europe"
"16888",1355655,1,"Europe"
"16889",1355657,1,"Europe"
"16890",1355658,0,"Europe"
"16891",1355660,1,"Europe"
"16892",1355661,1,"Europe"
"16893",1355662,0,"Europe"
"16894",1355665,1,"Europe"
"16895",1355666,1,"Europe"
"16896",1355667,1,"Europe"
"16897",1355668,1,"Europe"
"16898",1355669,1,"Europe"
"16899",1355670,1,"Europe"
"16900",1355672,1,"Europe"
"16901",1355674,1,"Europe"
"16902",1355675,1,"Europe"
"16903",1355676,1,"Europe"
"16904",1355677,0,"Europe"
"16905",1355679,1,"Europe"
"16906",1355680,0,"Europe"
"16907",1355682,1,"Europe"
"16908",1355683,1,"Europe"
"16909",1355684,1,"Europe"
"16910",1355685,0,"Europe"
"16911",1355686,1,"Europe"
"16912",1355689,1,"Europe"
"16913",1355691,1,"Europe"
"16914",1355692,1,"Europe"
"16915",1355693,1,"Europe"
"16916",1355696,1,"Europe"
"16917",1355697,1,"Europe"
"16918",1355698,1,"Europe"
"16919",1355699,0,"Europe"
"16920",1355701,1,"Europe"
"16921",1355702,1,"Europe"
"16922",1355704,1,"Europe"
"16923",1355705,1,"Europe"
"16924",1355707,1,"Europe"
"16925",1355708,1,"Europe"
"16926",1355709,1,"Europe"
"16927",1355711,1,"Europe"
"16928",1355712,1,"Europe"
"16929",1355713,1,"Europe"
"16930",1355717,0,"Europe"
"16931",1355718,1,"Asia"
"16932",1355720,1,"Europe"
"16933",1355721,1,"Europe"
"16934",1355722,1,"Europe"
"16935",1355723,1,"Europe"
"16936",1355724,0,"Europe"
"16937",1355727,1,"Asia"
"16938",1355728,0,"Europe"
"16939",1355731,1,"Europe"
"16940",1355733,1,"Europe"
"16941",1355734,1,"Europe"
"16942",1355738,1,"Europe"
"16943",1355740,1,"Europe"
"16944",1355741,1,"Europe"
"16945",1355742,1,"Europe"
